id,label
202872757,CANDIDATE
120033290,CANDIDATE
311121985,FALSE POSITIVE
154927364,FALSE POSITIVE
405904232,FALSE POSITIVE
267489265,FALSE POSITIVE
339207264,CANDIDATE
362709886,CANDIDATE
186470510,CANDIDATE
372264750,CANDIDATE
348501452,CANDIDATE
141458054,CANDIDATE
202514659,CANDIDATE
293743169,CANDIDATE
147895461,FALSE POSITIVE
303385111,CANDIDATE
382975217,CANDIDATE
220144363,CANDIDATE
375654303,CANDIDATE
415976665,CANDIDATE
80432617,CANDIDATE
305739565,CANDIDATE
3840990,CANDIDATE
232139628,CANDIDATE
169448771,CANDIDATE
242536549,FALSE POSITIVE
371673488,FALSE POSITIVE
255588086,CANDIDATE
22121296,CANDIDATE
210441429,CANDIDATE
237211410,CANDIDATE
333821572,FALSE POSITIVE
327249454,CANDIDATE
400503123,CANDIDATE
266488971,CANDIDATE
124617560,CANDIDATE
180987952,CANDIDATE
367913453,FALSE POSITIVE
21997420,CANDIDATE
443042089,CANDIDATE
371864043,CANDIDATE
230267547,FALSE POSITIVE
377290815,FALSE POSITIVE
249862365,FALSE POSITIVE
229888286,CANDIDATE
436222251,CANDIDATE
241592217,CANDIDATE
306248357,CANDIDATE
453009027,CANDIDATE
107776260,CANDIDATE
44621795,CANDIDATE
158845573,CANDIDATE
102846772,CANDIDATE
162577468,CANDIDATE
302895184,CANDIDATE
74484423,CANDIDATE
263748033,CANDIDATE
343726435,CANDIDATE
305492348,CANDIDATE
357634632,CANDIDATE
118406995,CANDIDATE
307366709,CANDIDATE
35636165,CANDIDATE
102713734,CANDIDATE
49617263,FALSE POSITIVE
88902249,CANDIDATE
358579111,CANDIDATE
86280613,FALSE POSITIVE
202563254,CANDIDATE
248434780,CANDIDATE
101569583,CANDIDATE
427761355,CANDIDATE
461080504,FALSE POSITIVE
249067445,FALSE POSITIVE
130415266,CANDIDATE
257527578,CANDIDATE
245728942,CANDIDATE
434428836,CANDIDATE
49899799,FALSE POSITIVE
152005053,CANDIDATE
131419624,CANDIDATE
464711858,CANDIDATE
387342052,CANDIDATE
432114158,CANDIDATE
319610598,CANDIDATE
287444302,CANDIDATE
357872559,CANDIDATE
52517713,CANDIDATE
322504451,CANDIDATE
19547831,CANDIDATE
221882319,CANDIDATE
395926728,CANDIDATE
131348451,CANDIDATE
449549170,CANDIDATE
14715294,CANDIDATE
451084885,CANDIDATE
342167886,CANDIDATE
445456888,CANDIDATE
8516795,CANDIDATE
198186769,CANDIDATE
280726137,CANDIDATE
297924888,CANDIDATE
289218489,CANDIDATE
376867898,CANDIDATE
235015217,CANDIDATE
58726656,CANDIDATE
174328045,CANDIDATE
115683877,CANDIDATE
250839071,CANDIDATE
350882505,CANDIDATE
459836041,CANDIDATE
458686504,CANDIDATE
396649769,CANDIDATE
245341495,CANDIDATE
464300749,CANDIDATE
159781361,CANDIDATE
285674856,FALSE POSITIVE
155005217,FALSE POSITIVE
395171208,CANDIDATE
300038935,CANDIDATE
155093420,CANDIDATE
98620619,CANDIDATE
233266797,CANDIDATE
176789447,CANDIDATE
330665027,CANDIDATE
92217989,CANDIDATE
364192929,CANDIDATE
115508409,CANDIDATE
192520375,FALSE POSITIVE
256867493,CANDIDATE
157213708,CANDIDATE
45191604,CANDIDATE
357801293,CANDIDATE
146841337,CANDIDATE
344140617,CANDIDATE
70524163,CANDIDATE
302659412,FALSE POSITIVE
29857954,CANDIDATE
129637892,CANDIDATE
252616865,CANDIDATE
266688542,FALSE POSITIVE
11111899,FALSE POSITIVE
459850897,CANDIDATE
260130483,CANDIDATE
126797048,CANDIDATE
266425782,CANDIDATE
425163745,FALSE POSITIVE
196389062,CANDIDATE
450012972,CANDIDATE
18023524,CANDIDATE
75417968,FALSE POSITIVE
184527843,CANDIDATE
91794828,CANDIDATE
199162630,FALSE POSITIVE
355732304,FALSE POSITIVE
354832924,CANDIDATE
47132361,CANDIDATE
247873937,FALSE POSITIVE
97866515,CANDIDATE
141412823,FALSE POSITIVE
18017227,FALSE POSITIVE
453230066,FALSE POSITIVE
255768108,CANDIDATE
58461209,CANDIDATE
53122063,CANDIDATE
269077474,FALSE POSITIVE
231721005,CANDIDATE
231721005,FALSE POSITIVE
339538183,FALSE POSITIVE
116608612,FALSE POSITIVE
52041724,FALSE POSITIVE
288348498,CANDIDATE
467666275,CANDIDATE
146434840,FALSE POSITIVE
365509373,CANDIDATE
36808091,CANDIDATE
302419660,CANDIDATE
119130170,CANDIDATE
172110606,FALSE POSITIVE
376610581,CANDIDATE
463365347,CANDIDATE
436637677,CANDIDATE
269249506,CANDIDATE
159438097,CANDIDATE
279769094,CANDIDATE
347011522,FALSE POSITIVE
207084429,FALSE POSITIVE
293978434,FALSE POSITIVE
120723776,FALSE POSITIVE
306255021,CANDIDATE
67798337,CANDIDATE
344568128,CANDIDATE
29505837,CANDIDATE
318413374,CANDIDATE
407394748,FALSE POSITIVE
430677414,FALSE POSITIVE
56630436,CANDIDATE
200723869,CANDIDATE
200296137,CANDIDATE
149349867,CANDIDATE
207110080,CANDIDATE
366074071,CANDIDATE
76731445,CANDIDATE
11927677,CANDIDATE
287207371,CANDIDATE
371573539,CANDIDATE
369062542,CANDIDATE
310728245,CANDIDATE
26865340,CANDIDATE
6853696,CANDIDATE
469333534,CANDIDATE
268439377,FALSE POSITIVE
97714451,CANDIDATE
29017001,CANDIDATE
312811620,CANDIDATE
283702603,FALSE POSITIVE
262531275,FALSE POSITIVE
149349867,CANDIDATE
149349867,CANDIDATE
1400212743,FALSE POSITIVE
258510872,CANDIDATE
409183335,FALSE POSITIVE
299897516,CANDIDATE
312689217,CANDIDATE
405788729,CANDIDATE
219854185,CANDIDATE
436873727,CANDIDATE
144645881,CANDIDATE
160432093,CANDIDATE
387416841,CANDIDATE
50592053,CANDIDATE
164783371,CANDIDATE
125563127,CANDIDATE
95191643,CANDIDATE
307201632,CANDIDATE
180575165,CANDIDATE
428767018,CANDIDATE
383216635,CANDIDATE
270679144,CANDIDATE
95122849,FALSE POSITIVE
406106335,CANDIDATE
436166416,CANDIDATE
446158352,CANDIDATE
350575997,CANDIDATE
384299730,CANDIDATE
464445045,CANDIDATE
31786438,CANDIDATE
306663205,CANDIDATE
284418751,CANDIDATE
269333648,CANDIDATE
403308915,FALSE POSITIVE
309787037,FALSE POSITIVE
394561119,CANDIDATE
253961767,CANDIDATE
219501568,CANDIDATE
201658484,CANDIDATE
307232923,CANDIDATE
444753130,CANDIDATE
808243,CANDIDATE
445795465,CANDIDATE
224328450,CANDIDATE
294309873,CANDIDATE
295807723,FALSE POSITIVE
69356857,CANDIDATE
336125492,CANDIDATE
127012328,CANDIDATE
452810327,FALSE POSITIVE
123627908,CANDIDATE
461591646,CANDIDATE
363260203,FALSE POSITIVE
120602501,FALSE POSITIVE
395393265,CANDIDATE
233078665,CANDIDATE
29918916,CANDIDATE
289574465,CANDIDATE
68453985,CANDIDATE
145204443,CANDIDATE
339672028,CANDIDATE
399757537,CANDIDATE
358186451,FALSE POSITIVE
270649648,CANDIDATE
144467913,CANDIDATE
311292015,CANDIDATE
465176038,CANDIDATE
384034837,CANDIDATE
201233610,FALSE POSITIVE
157655504,CANDIDATE
82707763,FALSE POSITIVE
67418624,CANDIDATE
83210867,FALSE POSITIVE
369474541,CANDIDATE
376866659,CANDIDATE
350931281,CANDIDATE
379240073,CANDIDATE
267484653,FALSE POSITIVE
146467675,FALSE POSITIVE
219824470,CANDIDATE
345056639,CANDIDATE
392027961,CANDIDATE
97279971,CANDIDATE
286951368,CANDIDATE
176861415,CANDIDATE
313975346,CANDIDATE
131743355,CANDIDATE
356472238,CANDIDATE
320324079,CANDIDATE
317189702,CANDIDATE
174826170,CANDIDATE
447891218,CANDIDATE
295093397,CANDIDATE
68007716,CANDIDATE
124491883,CANDIDATE
328934463,CANDIDATE
279212407,FALSE POSITIVE
347013211,CANDIDATE
147340931,FALSE POSITIVE
343442463,FALSE POSITIVE
136971594,FALSE POSITIVE
345996087,FALSE POSITIVE
258920431,CANDIDATE
242083025,CANDIDATE
308612785,CANDIDATE
453668803,CANDIDATE
199296714,CANDIDATE
151760597,CANDIDATE
69436501,CANDIDATE
298658399,CANDIDATE
46104747,CANDIDATE
158022899,CANDIDATE
28643432,FALSE POSITIVE
346972413,CANDIDATE
294315741,FALSE POSITIVE
52936161,CANDIDATE
293514367,CANDIDATE
220396259,FALSE POSITIVE
13023738,FALSE POSITIVE
131025778,CANDIDATE
140287227,CANDIDATE
64938667,CANDIDATE
266772500,CANDIDATE
280024247,CANDIDATE
286094277,CANDIDATE
144301052,CANDIDATE
412259468,FALSE POSITIVE
104153474,CANDIDATE
289441015,FALSE POSITIVE
253857911,CANDIDATE
377771417,CANDIDATE
390410937,CANDIDATE
186989177,CANDIDATE
190496853,CANDIDATE
106114491,FALSE POSITIVE
395385033,CANDIDATE
221656234,CANDIDATE
362032529,CANDIDATE
362111691,CANDIDATE
457789844,CANDIDATE
19612445,CANDIDATE
290388627,CANDIDATE
322262448,CANDIDATE
428251130,CANDIDATE
439926641,CANDIDATE
182470056,FALSE POSITIVE
438057373,CANDIDATE
59842822,CANDIDATE
200743403,CANDIDATE
392476080,CANDIDATE
82010657,FALSE POSITIVE
155114483,FALSE POSITIVE
129539786,FALSE POSITIVE
260367888,CANDIDATE
206906112,CANDIDATE
197959526,FALSE POSITIVE
335655755,CANDIDATE
206498307,FALSE POSITIVE
53461742,CANDIDATE
432224130,CANDIDATE
420191136,CANDIDATE
154264903,CANDIDATE
261192051,CANDIDATE
400968492,CANDIDATE
238751619,CANDIDATE
252585354,CANDIDATE
351864831,CANDIDATE
14156936,CANDIDATE
404227343,CANDIDATE
176442805,CANDIDATE
193754373,CANDIDATE
395773226,FALSE POSITIVE
173711153,CANDIDATE
417129824,CANDIDATE
363083571,CANDIDATE
134551640,CANDIDATE
410159011,CANDIDATE
454248975,CANDIDATE
201292545,CANDIDATE
130349701,CANDIDATE
176314383,CANDIDATE
248650906,CANDIDATE
320506985,FALSE POSITIVE
468472950,FALSE POSITIVE
233390838,FALSE POSITIVE
410450228,CANDIDATE
373424049,FALSE POSITIVE
219489550,CANDIDATE
405428714,CANDIDATE
284288080,FALSE POSITIVE
335630746,CANDIDATE
387527174,CANDIDATE
469523613,CANDIDATE
457039843,CANDIDATE
266486214,CANDIDATE
249884767,CANDIDATE
63586213,CANDIDATE
431114892,CANDIDATE
386197662,CANDIDATE
350033870,CANDIDATE
186812530,CANDIDATE
425508314,CANDIDATE
118820486,CANDIDATE
178959058,FALSE POSITIVE
375981105,CANDIDATE
2010186093,CANDIDATE
366248595,CANDIDATE
405620289,CANDIDATE
383806208,CANDIDATE
192076548,CANDIDATE
354600221,FALSE POSITIVE
271893367,CANDIDATE
29336129,FALSE POSITIVE
311441461,CANDIDATE
294283951,FALSE POSITIVE
319855425,CANDIDATE
331644554,CANDIDATE
470171739,CANDIDATE
386131764,CANDIDATE
259353953,CANDIDATE
436875993,CANDIDATE
96829917,CANDIDATE
274472658,CANDIDATE
267617257,CANDIDATE
392674549,CANDIDATE
456171328,CANDIDATE
117068362,FALSE POSITIVE
199721945,CANDIDATE
405122173,CANDIDATE
65737977,CANDIDATE
407495930,CANDIDATE
98833877,CANDIDATE
59575189,CANDIDATE
75171363,CANDIDATE
76032342,CANDIDATE
45034406,CANDIDATE
422653398,FALSE POSITIVE
292797572,FALSE POSITIVE
447054140,CANDIDATE
142532090,CANDIDATE
127895118,CANDIDATE
241135327,CANDIDATE
447192619,CANDIDATE
203476998,CANDIDATE
282091492,CANDIDATE
22020459,FALSE POSITIVE
253132689,FALSE POSITIVE
233503636,FALSE POSITIVE
372730331,CANDIDATE
137500798,FALSE POSITIVE
312469860,FALSE POSITIVE
328814605,CANDIDATE
179317684,CANDIDATE
463681005,FALSE POSITIVE
417514666,CANDIDATE
49411575,CANDIDATE
256349966,FALSE POSITIVE
860207014,CANDIDATE
456971986,CANDIDATE
346667887,CANDIDATE
132611413,CANDIDATE
457743020,FALSE POSITIVE
165201455,CANDIDATE
275421144,CANDIDATE
366311757,CANDIDATE
69838258,FALSE POSITIVE
174206540,CANDIDATE
179580045,CANDIDATE
284564230,FALSE POSITIVE
357536526,FALSE POSITIVE
277447970,CANDIDATE
374200604,FALSE POSITIVE
151959065,FALSE POSITIVE
266401846,CANDIDATE
167714792,CANDIDATE
256778317,CANDIDATE
251803342,CANDIDATE
138225319,CANDIDATE
293075732,FALSE POSITIVE
431899136,CANDIDATE
197808753,CANDIDATE
270132709,CANDIDATE
164260243,CANDIDATE
219697927,CANDIDATE
188646744,CANDIDATE
150476057,CANDIDATE
350044062,FALSE POSITIVE
154014059,CANDIDATE
179687771,CANDIDATE
265619984,CANDIDATE
176831592,FALSE POSITIVE
14091704,CANDIDATE
190479710,CANDIDATE
102030574,CANDIDATE
320541238,CANDIDATE
156949982,CANDIDATE
237736186,CANDIDATE
422838133,FALSE POSITIVE
400476523,FALSE POSITIVE
405794804,FALSE POSITIVE
365683032,FALSE POSITIVE
358631536,FALSE POSITIVE
122220263,FALSE POSITIVE
252474634,CANDIDATE
286355915,FALSE POSITIVE
274641986,CANDIDATE
279331929,CANDIDATE
399195246,CANDIDATE
385157401,CANDIDATE
436508469,CANDIDATE
160521907,CANDIDATE
436099179,FALSE POSITIVE
27476314,CANDIDATE
108940329,CANDIDATE
173176491,CANDIDATE
252549844,CANDIDATE
160023,CANDIDATE
400395395,FALSE POSITIVE
191496430,CANDIDATE
81231810,FALSE POSITIVE
219332978,CANDIDATE
293527670,FALSE POSITIVE
143410850,CANDIDATE
143257766,FALSE POSITIVE
446549905,FALSE POSITIVE
432078760,CANDIDATE
441012828,CANDIDATE
363632843,CANDIDATE
321668398,CANDIDATE
231630147,CANDIDATE
330799746,CANDIDATE
396368313,CANDIDATE
422707559,CANDIDATE
427855645,CANDIDATE
314193010,CANDIDATE
308010949,CANDIDATE
321258259,CANDIDATE
430751891,CANDIDATE
262746281,CANDIDATE
83275782,CANDIDATE
358072664,FALSE POSITIVE
258051471,CANDIDATE
315350812,CANDIDATE
99081059,CANDIDATE
7274938,CANDIDATE
198616607,FALSE POSITIVE
312548829,CANDIDATE
403507814,CANDIDATE
315117300,CANDIDATE
316254876,FALSE POSITIVE
256414077,FALSE POSITIVE
425721385,FALSE POSITIVE
298663873,CANDIDATE
400786146,FALSE POSITIVE
71512186,CANDIDATE
229384040,FALSE POSITIVE
264159776,CANDIDATE
132314633,CANDIDATE
259810421,CANDIDATE
194736418,CANDIDATE
470990157,CANDIDATE
467153319,CANDIDATE
407146538,FALSE POSITIVE
450649506,CANDIDATE
169532369,FALSE POSITIVE
148667071,CANDIDATE
379629854,FALSE POSITIVE
620780629,CANDIDATE
145910571,CANDIDATE
440872576,CANDIDATE
422385684,CANDIDATE
394722182,CANDIDATE
219824469,FALSE POSITIVE
207468071,FALSE POSITIVE
232982558,CANDIDATE
258801269,FALSE POSITIVE
207468071,CANDIDATE
392681545,CANDIDATE
392681545,CANDIDATE
169765334,CANDIDATE
198178505,CANDIDATE
91987762,CANDIDATE
352301423,CANDIDATE
279528230,CANDIDATE
286382849,CANDIDATE
261646133,CANDIDATE
258409964,CANDIDATE
348297468,CANDIDATE
252610172,CANDIDATE
80275202,FALSE POSITIVE
143257768,CANDIDATE
257922326,CANDIDATE
309439436,CANDIDATE
399956873,FALSE POSITIVE
354937825,CANDIDATE
65905621,CANDIDATE
142530031,CANDIDATE
259230140,CANDIDATE
393340920,CANDIDATE
260761464,CANDIDATE
278968371,FALSE POSITIVE
437215469,CANDIDATE
451538240,CANDIDATE
160347548,CANDIDATE
139445453,CANDIDATE
147430118,CANDIDATE
219701535,CANDIDATE
283829553,CANDIDATE
142378043,CANDIDATE
182943944,FALSE POSITIVE
437786834,CANDIDATE
400595342,FALSE POSITIVE
174302697,CANDIDATE
92004082,CANDIDATE
133107143,CANDIDATE
334305570,CANDIDATE
285592400,CANDIDATE
418629890,CANDIDATE
209320688,CANDIDATE
364007087,CANDIDATE
293267224,CANDIDATE
48476907,FALSE POSITIVE
17538423,CANDIDATE
371470493,CANDIDATE
56457123,CANDIDATE
438278301,CANDIDATE
53744258,CANDIDATE
291198795,CANDIDATE
279605855,FALSE POSITIVE
141275395,CANDIDATE
396133015,CANDIDATE
152326573,CANDIDATE
363202582,CANDIDATE
425316308,CANDIDATE
124174267,CANDIDATE
386161311,CANDIDATE
386297468,FALSE POSITIVE
34466256,FALSE POSITIVE
43604949,CANDIDATE
155993822,CANDIDATE
155491828,FALSE POSITIVE
29119552,CANDIDATE
316402246,FALSE POSITIVE
158075010,CANDIDATE
369336146,CANDIDATE
219852584,CANDIDATE
309402106,FALSE POSITIVE
184468386,CANDIDATE
445582110,CANDIDATE
149389419,CANDIDATE
307734817,FALSE POSITIVE
273695332,CANDIDATE
299945285,CANDIDATE
339857675,CANDIDATE
425220920,FALSE POSITIVE
173615288,CANDIDATE
423903016,CANDIDATE
24499407,CANDIDATE
419503191,CANDIDATE
285328782,CANDIDATE
322498101,CANDIDATE
154762431,CANDIDATE
407958640,CANDIDATE
277987172,FALSE POSITIVE
232628532,CANDIDATE
192982424,CANDIDATE
127226712,CANDIDATE
407127579,CANDIDATE
356835341,CANDIDATE
124322274,CANDIDATE
21130820,CANDIDATE
409594381,CANDIDATE
373576942,FALSE POSITIVE
290504044,CANDIDATE
185482513,FALSE POSITIVE
131581531,FALSE POSITIVE
420016507,CANDIDATE
231076038,CANDIDATE
23170835,CANDIDATE
349786918,FALSE POSITIVE
101037590,CANDIDATE
267263253,CANDIDATE
294981566,CANDIDATE
394657039,CANDIDATE
415143674,CANDIDATE
376036292,CANDIDATE
312543349,CANDIDATE
287328202,CANDIDATE
307958020,CANDIDATE
382188882,FALSE POSITIVE
427320001,CANDIDATE
427320001,CANDIDATE
321011127,CANDIDATE
83180637,CANDIDATE
327917279,CANDIDATE
219978369,CANDIDATE
311856080,CANDIDATE
25212199,CANDIDATE
189300053,CANDIDATE
91101364,CANDIDATE
81419525,CANDIDATE
394691478,CANDIDATE
312221462,FALSE POSITIVE
401028336,CANDIDATE
155419920,CANDIDATE
309292963,CANDIDATE
322824542,CANDIDATE
268372005,FALSE POSITIVE
332911893,CANDIDATE
151920165,CANDIDATE
142628514,CANDIDATE
255865833,CANDIDATE
96074951,CANDIDATE
27459498,CANDIDATE
417047499,CANDIDATE
30254887,CANDIDATE
146244533,FALSE POSITIVE
139444326,CANDIDATE
206785987,CANDIDATE
124206468,CANDIDATE
272049972,FALSE POSITIVE
329145325,FALSE POSITIVE
265612438,CANDIDATE
431156009,FALSE POSITIVE
219015370,CANDIDATE
317060587,CANDIDATE
80778619,CANDIDATE
48031665,CANDIDATE
230088370,CANDIDATE
238164799,CANDIDATE
80611440,CANDIDATE
269850928,CANDIDATE
363914762,CANDIDATE
129198098,CANDIDATE
420383981,CANDIDATE
335624180,CANDIDATE
62085710,CANDIDATE
289076007,CANDIDATE
374155286,CANDIDATE
258741560,CANDIDATE
327369524,CANDIDATE
408317165,CANDIDATE
397763985,CANDIDATE
392319808,CANDIDATE
141762491,CANDIDATE
29069242,CANDIDATE
308522539,CANDIDATE
215595454,CANDIDATE
438412198,CANDIDATE
297950791,CANDIDATE
46627476,CANDIDATE
68573534,CANDIDATE
321861405,CANDIDATE
21549805,CANDIDATE
92359850,FALSE POSITIVE
398912927,FALSE POSITIVE
269269740,FALSE POSITIVE
941340744,CANDIDATE
272885406,CANDIDATE
316652224,CANDIDATE
257067559,CANDIDATE
31656385,FALSE POSITIVE
229490898,CANDIDATE
440801822,FALSE POSITIVE
162695785,CANDIDATE
342314656,CANDIDATE
256429408,CANDIDATE
192976435,CANDIDATE
145163386,CANDIDATE
238586172,CANDIDATE
32498058,CANDIDATE
118339710,CANDIDATE
341420329,CANDIDATE
290777444,CANDIDATE
230087585,CANDIDATE
66545173,CANDIDATE
411463659,CANDIDATE
439381274,CANDIDATE
464544047,CANDIDATE
325653071,CANDIDATE
163164300,CANDIDATE
467006627,FALSE POSITIVE
302305400,CANDIDATE
441587756,CANDIDATE
278668358,CANDIDATE
275527293,CANDIDATE
295312916,CANDIDATE
463011281,CANDIDATE
168158622,CANDIDATE
281242007,CANDIDATE
31637479,CANDIDATE
366972162,CANDIDATE
628103717,CANDIDATE
284760740,CANDIDATE
444523623,FALSE POSITIVE
329373799,CANDIDATE
406861922,CANDIDATE
290302491,CANDIDATE
468055102,CANDIDATE
372960748,CANDIDATE
18794442,CANDIDATE
356453768,FALSE POSITIVE
232982938,CANDIDATE
271581073,FALSE POSITIVE
30037565,CANDIDATE
113804153,CANDIDATE
95660472,CANDIDATE
147761049,CANDIDATE
164173105,CANDIDATE
90850770,CANDIDATE
389421473,CANDIDATE
193482096,CANDIDATE
355446093,CANDIDATE
269130683,CANDIDATE
293949992,CANDIDATE
263723967,CANDIDATE
211352962,CANDIDATE
263203229,FALSE POSITIVE
332496784,CANDIDATE
249776059,CANDIDATE
423903685,FALSE POSITIVE
308504559,CANDIDATE
307951656,CANDIDATE
247906954,CANDIDATE
265011923,CANDIDATE
269190305,CANDIDATE
232567319,CANDIDATE
271439193,CANDIDATE
144310492,CANDIDATE
130797885,CANDIDATE
392112968,FALSE POSITIVE
302003748,CANDIDATE
356206412,CANDIDATE
302976834,CANDIDATE
443127052,CANDIDATE
260043723,FALSE POSITIVE
269509393,FALSE POSITIVE
164150539,FALSE POSITIVE
134596619,CANDIDATE
345329200,CANDIDATE
356700488,CANDIDATE
452281203,CANDIDATE
376847633,CANDIDATE
298829544,CANDIDATE
449050248,FALSE POSITIVE
153027658,FALSE POSITIVE
298189384,CANDIDATE
426122272,CANDIDATE
402848417,CANDIDATE
56884,CANDIDATE
464542805,CANDIDATE
37754672,CANDIDATE
107617930,CANDIDATE
155258153,CANDIDATE
129004637,CANDIDATE
157768969,CANDIDATE
276381737,CANDIDATE
357145112,CANDIDATE
319968129,FALSE POSITIVE
173979859,CANDIDATE
161247580,CANDIDATE
303814029,CANDIDATE
31697707,FALSE POSITIVE
49045066,CANDIDATE
388934707,CANDIDATE
248655556,CANDIDATE
99869022,CANDIDATE
175310067,FALSE POSITIVE
156115721,FALSE POSITIVE
84788795,CANDIDATE
220460087,CANDIDATE
377297285,CANDIDATE
268187322,CANDIDATE
67772767,CANDIDATE
292023054,CANDIDATE
372077289,CANDIDATE
415377888,CANDIDATE
188814758,CANDIDATE
294434193,CANDIDATE
118754987,CANDIDATE
22972676,CANDIDATE
181748381,CANDIDATE
60542708,CANDIDATE
332365162,CANDIDATE
406140233,CANDIDATE
400515645,CANDIDATE
422423972,CANDIDATE
352151292,CANDIDATE
400073524,CANDIDATE
319783554,FALSE POSITIVE
68030406,CANDIDATE
446463666,CANDIDATE
45465399,CANDIDATE
156990000,CANDIDATE
50745119,CANDIDATE
89062142,CANDIDATE
118308828,FALSE POSITIVE
230075120,FALSE POSITIVE
255909950,CANDIDATE
52976395,CANDIDATE
398736713,CANDIDATE
399868187,CANDIDATE
219766989,FALSE POSITIVE
385105624,FALSE POSITIVE
387413037,FALSE POSITIVE
148479278,CANDIDATE
304042899,FALSE POSITIVE
264171144,CANDIDATE
310231275,CANDIDATE
2760219,CANDIDATE
38696105,CANDIDATE
73038411,CANDIDATE
41839508,CANDIDATE
131419878,FALSE POSITIVE
439943973,CANDIDATE
238914510,CANDIDATE
176082442,CANDIDATE
22712134,CANDIDATE
120051913,CANDIDATE
67444896,CANDIDATE
166086403,CANDIDATE
458686969,CANDIDATE
178215634,CANDIDATE
107728509,FALSE POSITIVE
422554579,CANDIDATE
427153307,CANDIDATE
280254984,CANDIDATE
304695574,CANDIDATE
113117112,CANDIDATE
370138999,CANDIDATE
329609449,CANDIDATE
438777551,CANDIDATE
376209245,CANDIDATE
105801221,FALSE POSITIVE
152477897,CANDIDATE
153725446,CANDIDATE
179319057,CANDIDATE
90448944,FALSE POSITIVE
180989820,CANDIDATE
340458804,CANDIDATE
260128333,CANDIDATE
293708935,FALSE POSITIVE
380886535,FALSE POSITIVE
70785910,CANDIDATE
219803922,CANDIDATE
269372232,CANDIDATE
89659632,CANDIDATE
87422071,CANDIDATE
16552586,CANDIDATE
283621618,CANDIDATE
235684964,CANDIDATE
468433454,CANDIDATE
456305193,FALSE POSITIVE
367193060,CANDIDATE
96170689,CANDIDATE
436007113,CANDIDATE
406726743,CANDIDATE
95709395,CANDIDATE
147723246,CANDIDATE
427740976,CANDIDATE
85429139,CANDIDATE
289264348,CANDIDATE
372505528,FALSE POSITIVE
237221436,CANDIDATE
63470437,CANDIDATE
363749415,CANDIDATE
144682439,CANDIDATE
58046864,FALSE POSITIVE
469821652,CANDIDATE
318668441,CANDIDATE
336613507,CANDIDATE
4711,CANDIDATE
44510874,CANDIDATE
319735319,FALSE POSITIVE
37240067,CANDIDATE
219151731,FALSE POSITIVE
278415929,CANDIDATE
233569098,FALSE POSITIVE
317507345,FALSE POSITIVE
190442486,FALSE POSITIVE
424699834,FALSE POSITIVE
44764338,CANDIDATE
142090065,FALSE POSITIVE
317548889,CANDIDATE
440001383,CANDIDATE
202648961,CANDIDATE
258634801,CANDIDATE
410245915,FALSE POSITIVE
342276668,CANDIDATE
325765282,CANDIDATE
469813927,CANDIDATE
76899250,CANDIDATE
72542131,CANDIDATE
150559728,CANDIDATE
272994016,CANDIDATE
346077232,CANDIDATE
284738182,CANDIDATE
97165413,CANDIDATE
400381085,CANDIDATE
438073782,CANDIDATE
403405969,CANDIDATE
144486060,CANDIDATE
200321577,CANDIDATE
420680343,CANDIDATE
154293917,CANDIDATE
284174392,CANDIDATE
352469839,CANDIDATE
270457662,CANDIDATE
383299778,CANDIDATE
412257781,FALSE POSITIVE
69819610,CANDIDATE
306510653,CANDIDATE
342642208,CANDIDATE
53427308,FALSE POSITIVE
269238073,FALSE POSITIVE
326114850,FALSE POSITIVE
41330864,FALSE POSITIVE
219345200,CANDIDATE
167085203,CANDIDATE
243335710,CANDIDATE
87090944,CANDIDATE
366527844,CANDIDATE
441546821,CANDIDATE
441546821,CANDIDATE
328934980,CANDIDATE
138497780,FALSE POSITIVE
32283946,FALSE POSITIVE
411347315,FALSE POSITIVE
5972036,CANDIDATE
22452837,CANDIDATE
97588014,CANDIDATE
239159011,CANDIDATE
196474344,CANDIDATE
418301643,CANDIDATE
431660224,CANDIDATE
68345291,CANDIDATE
378390325,CANDIDATE
65949719,CANDIDATE
100389539,CANDIDATE
157218656,CANDIDATE
414922696,CANDIDATE
407905370,CANDIDATE
312030014,CANDIDATE
242389810,CANDIDATE
57793060,CANDIDATE
356200601,CANDIDATE
148497855,CANDIDATE
440775339,CANDIDATE
7548817,CANDIDATE
6276559,CANDIDATE
282498590,FALSE POSITIVE
378291076,CANDIDATE
68152139,FALSE POSITIVE
191146556,FALSE POSITIVE
364186197,CANDIDATE
288132261,CANDIDATE
157572174,CANDIDATE
101395259,FALSE POSITIVE
415276070,CANDIDATE
237104103,CANDIDATE
468178519,CANDIDATE
224271611,CANDIDATE
143724857,CANDIDATE
127476180,FALSE POSITIVE
287768299,CANDIDATE
466966249,CANDIDATE
269330087,CANDIDATE
166178400,CANDIDATE
19560484,CANDIDATE
97921547,CANDIDATE
327093061,CANDIDATE
283845022,CANDIDATE
334597566,FALSE POSITIVE
199949052,CANDIDATE
305375697,CANDIDATE
86898676,CANDIDATE
430099722,CANDIDATE
267810289,CANDIDATE
282701278,CANDIDATE
19117967,CANDIDATE
34524670,CANDIDATE
443658196,FALSE POSITIVE
154126149,CANDIDATE
459755750,CANDIDATE
80478272,FALSE POSITIVE
161299119,CANDIDATE
160930264,CANDIDATE
297457992,CANDIDATE
130611752,FALSE POSITIVE
452810326,CANDIDATE
98728690,CANDIDATE
237071229,CANDIDATE
453464017,FALSE POSITIVE
